Test Size,Solver,Alpha,Hidden Layer Size,Score
0.2,adam,1e-06,"( 7.0,5.0)",0.6259541984732825
0.2,adam,1e-06,"( 8.0,1.0)",0.5687022900763359
0.2,adam,1e-06,"( 8.0,2.0)",0.5992366412213741
0.2,adam,1e-06,"( 8.0,3.0)",0.5687022900763359
0.2,adam,1e-06,"( 8.0,4.0)",0.6717557251908397
0.2,adam,1e-06,"( 8.0,5.0)",0.6603053435114504
0.2,adam,1e-06,"( 9.0,1.0)",0.5687022900763359
0.2,adam,1e-06,"( 9.0,2.0)",0.6450381679389313
0.2,adam,1e-06,"( 9.0,3.0)",0.7022900763358778
0.2,adam,1e-06,"( 9.0,4.0)",0.4312977099236641
0.2,adam,1e-06,"( 9.0,5.0)",0.7175572519083969
0.2,adam,1e-06,"( 10.0,1.0)",0.5687022900763359
0.2,adam,1e-06,"( 10.0,2.0)",0.6297709923664122
0.2,adam,1e-06,"( 10.0,3.0)",0.5687022900763359
0.2,adam,1e-06,"( 10.0,4.0)",0.6297709923664122
0.2,adam,1e-06,"( 10.0,5.0)",0.6679389312977099
0.2,adam,0.001,"( 6.0,1.0)",0.5687022900763359
0.2,adam,0.001,"( 6.0,2.0)",0.6030534351145038
0.2,adam,0.001,"( 6.0,3.0)",0.6030534351145038
0.2,adam,0.001,"( 6.0,4.0)",0.6450381679389313
0.2,adam,0.001,"( 6.0,5.0)",0.5648854961832062
0.2,adam,0.001,"( 7.0,1.0)",0.5687022900763359
0.2,adam,0.001,"( 7.0,2.0)",0.5687022900763359
0.2,adam,0.001,"( 7.0,3.0)",0.7290076335877863
0.2,adam,0.001,"( 7.0,4.0)",0.6297709923664122
0.2,adam,0.001,"( 7.0,5.0)",0.6221374045801527
0.2,adam,0.001,"( 8.0,1.0)",0.5687022900763359
0.2,adam,0.001,"( 8.0,2.0)",0.7099236641221374
0.2,adam,0.001,"( 8.0,3.0)",0.5687022900763359
0.2,adam,0.001,"( 8.0,4.0)",0.6679389312977099
0.2,adam,0.001,"( 8.0,5.0)",0.7251908396946565
0.2,adam,0.001,"( 9.0,1.0)",0.5687022900763359
0.2,adam,0.001,"( 9.0,2.0)",0.648854961832061
0.2,adam,0.001,"( 9.0,3.0)",0.7061068702290076
0.2,adam,0.001,"( 9.0,4.0)",0.4312977099236641
0.2,adam,0.001,"( 9.0,5.0)",0.7175572519083969
0.2,adam,0.001,"( 10.0,1.0)",0.5687022900763359
0.2,adam,0.001,"( 10.0,2.0)",0.648854961832061
0.2,adam,0.001,"( 10.0,3.0)",0.5687022900763359
0.2,adam,0.001,"( 10.0,4.0)",0.6297709923664122
0.2,adam,0.001,"( 10.0,5.0)",0.6679389312977099
0.30000000000000004,lbfgs,1e-09,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 6.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 6.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 6.0,4.0)",0.6666666666666666
0.30000000000000004,lbfgs,1e-09,"( 6.0,5.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 7.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 7.0,4.0)",0.7455470737913485
0.30000000000000004,lbfgs,1e-09,"( 7.0,5.0)",0.7557251908396947
0.30000000000000004,lbfgs,1e-09,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 8.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 8.0,4.0)",0.7608142493638677
0.30000000000000004,lbfgs,1e-09,"( 8.0,5.0)",0.7506361323155216
0.30000000000000004,lbfgs,1e-09,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 9.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 9.0,3.0)",0.712468193384224
0.30000000000000004,lbfgs,1e-09,"( 9.0,4.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 9.0,5.0)",0.7582697201017812
0.30000000000000004,lbfgs,1e-09,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 10.0,2.0)",0.7608142493638677
0.30000000000000004,lbfgs,1e-09,"( 10.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-09,"( 10.0,4.0)",0.6234096692111959
0.30000000000000004,lbfgs,1e-09,"( 10.0,5.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 6.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 6.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 6.0,4.0)",0.7557251908396947
0.30000000000000004,lbfgs,1e-06,"( 6.0,5.0)",0.5725190839694656
0.30000000000000004,lbfgs,1e-06,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 7.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 7.0,4.0)",0.727735368956743
0.30000000000000004,lbfgs,1e-06,"( 7.0,5.0)",0.7608142493638677
0.30000000000000004,lbfgs,1e-06,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 8.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 8.0,4.0)",0.7659033078880407
0.30000000000000004,lbfgs,1e-06,"( 8.0,5.0)",0.7608142493638677
0.30000000000000004,lbfgs,1e-06,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 9.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 9.0,3.0)",0.7531806615776081
0.30000000000000004,lbfgs,1e-06,"( 9.0,4.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 9.0,5.0)",0.7608142493638677
0.30000000000000004,lbfgs,1e-06,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 10.0,2.0)",0.7582697201017812
0.30000000000000004,lbfgs,1e-06,"( 10.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,1e-06,"( 10.0,4.0)",0.6259541984732825
0.30000000000000004,lbfgs,1e-06,"( 10.0,5.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 6.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 6.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 6.0,4.0)",0.6615776081424937
0.30000000000000004,lbfgs,0.001,"( 6.0,5.0)",0.5648854961832062
0.30000000000000004,lbfgs,0.001,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 7.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 7.0,4.0)",0.712468193384224
0.30000000000000004,lbfgs,0.001,"( 7.0,5.0)",0.7073791348600509
0.30000000000000004,lbfgs,0.001,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 8.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 8.0,4.0)",0.7582697201017812
0.30000000000000004,lbfgs,0.001,"( 8.0,5.0)",0.7455470737913485
0.30000000000000004,lbfgs,0.001,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 9.0,2.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 9.0,3.0)",0.7582697201017812
0.30000000000000004,lbfgs,0.001,"( 9.0,4.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 9.0,5.0)",0.7557251908396947
0.30000000000000004,lbfgs,0.001,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 10.0,2.0)",0.712468193384224
0.30000000000000004,lbfgs,0.001,"( 10.0,3.0)",0.5674300254452926
0.30000000000000004,lbfgs,0.001,"( 10.0,4.0)",0.6259541984732825
0.30000000000000004,lbfgs,0.001,"( 10.0,5.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 6.0,2.0)",0.6030534351145038
0.30000000000000004,sgd,1e-09,"( 6.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 6.0,4.0)",0.6106870229007634
0.30000000000000004,sgd,1e-09,"( 6.0,5.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 7.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 7.0,4.0)",0.6641221374045801
0.30000000000000004,sgd,1e-09,"( 7.0,5.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 8.0,2.0)",0.628498727735369
0.30000000000000004,sgd,1e-09,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 8.0,4.0)",0.6335877862595419
0.30000000000000004,sgd,1e-09,"( 8.0,5.0)",0.6183206106870229
0.30000000000000004,sgd,1e-09,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 9.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 9.0,3.0)",0.6157760814249363
0.30000000000000004,sgd,1e-09,"( 9.0,4.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 9.0,5.0)",0.6259541984732825
0.30000000000000004,sgd,1e-09,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 10.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,1e-09,"( 10.0,3.0)",0.6132315521628499
0.30000000000000004,sgd,1e-09,"( 10.0,4.0)",0.5852417302798982
0.30000000000000004,sgd,1e-09,"( 10.0,5.0)",0.6412213740458015
0.30000000000000004,sgd,1e-06,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 6.0,2.0)",0.6030534351145038
0.30000000000000004,sgd,1e-06,"( 6.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 6.0,4.0)",0.6106870229007634
0.30000000000000004,sgd,1e-06,"( 6.0,5.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 7.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 7.0,4.0)",0.6641221374045801
0.30000000000000004,sgd,1e-06,"( 7.0,5.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 8.0,2.0)",0.628498727735369
0.30000000000000004,sgd,1e-06,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 8.0,4.0)",0.6335877862595419
0.30000000000000004,sgd,1e-06,"( 8.0,5.0)",0.6183206106870229
0.30000000000000004,sgd,1e-06,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 9.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 9.0,3.0)",0.6157760814249363
0.30000000000000004,sgd,1e-06,"( 9.0,4.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 9.0,5.0)",0.6259541984732825
0.30000000000000004,sgd,1e-06,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 10.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,1e-06,"( 10.0,3.0)",0.6132315521628499
0.30000000000000004,sgd,1e-06,"( 10.0,4.0)",0.5852417302798982
0.30000000000000004,sgd,1e-06,"( 10.0,5.0)",0.6412213740458015
0.30000000000000004,sgd,0.001,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 6.0,2.0)",0.6030534351145038
0.30000000000000004,sgd,0.001,"( 6.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 6.0,4.0)",0.6106870229007634
0.30000000000000004,sgd,0.001,"( 6.0,5.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 7.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 7.0,4.0)",0.6666666666666666
0.30000000000000004,sgd,0.001,"( 7.0,5.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 8.0,2.0)",0.628498727735369
0.30000000000000004,sgd,0.001,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 8.0,4.0)",0.6335877862595419
0.30000000000000004,sgd,0.001,"( 8.0,5.0)",0.6183206106870229
0.30000000000000004,sgd,0.001,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 9.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 9.0,3.0)",0.6157760814249363
0.30000000000000004,sgd,0.001,"( 9.0,4.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 9.0,5.0)",0.6259541984732825
0.30000000000000004,sgd,0.001,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 10.0,2.0)",0.5674300254452926
0.30000000000000004,sgd,0.001,"( 10.0,3.0)",0.6132315521628499
0.30000000000000004,sgd,0.001,"( 10.0,4.0)",0.5852417302798982
0.30000000000000004,sgd,0.001,"( 10.0,5.0)",0.6412213740458015
0.30000000000000004,adam,1e-09,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-09,"( 6.0,2.0)",0.6030534351145038
0.30000000000000004,adam,1e-09,"( 6.0,3.0)",0.5826972010178118
0.30000000000000004,adam,1e-09,"( 6.0,4.0)",0.6208651399491094
0.30000000000000004,adam,1e-09,"( 6.0,5.0)",0.5725190839694656
0.30000000000000004,adam,1e-09,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-09,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,adam,1e-09,"( 7.0,3.0)",0.7353689567430025
0.30000000000000004,adam,1e-09,"( 7.0,4.0)",0.6183206106870229
0.30000000000000004,adam,1e-09,"( 7.0,5.0)",0.6132315521628499
0.30000000000000004,adam,1e-09,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-09,"( 8.0,2.0)",0.5877862595419847
0.30000000000000004,adam,1e-09,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,adam,1e-09,"( 8.0,4.0)",0.6793893129770993
0.30000000000000004,adam,1e-09,"( 8.0,5.0)",0.6412213740458015
0.30000000000000004,adam,1e-09,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-09,"( 9.0,2.0)",0.6005089058524173
0.30000000000000004,adam,1e-09,"( 9.0,3.0)",0.6768447837150128
0.30000000000000004,adam,1e-09,"( 9.0,4.0)",0.43256997455470736
0.30000000000000004,adam,1e-09,"( 9.0,5.0)",0.6921119592875318
0.30000000000000004,adam,1e-09,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-09,"( 10.0,2.0)",0.6361323155216285
0.30000000000000004,adam,1e-09,"( 10.0,3.0)",0.5674300254452926
0.30000000000000004,adam,1e-09,"( 10.0,4.0)",0.6310432569974554
0.30000000000000004,adam,1e-09,"( 10.0,5.0)",0.6692111959287532
0.30000000000000004,adam,1e-06,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-06,"( 6.0,2.0)",0.6030534351145038
0.30000000000000004,adam,1e-06,"( 6.0,3.0)",0.5826972010178118
0.30000000000000004,adam,1e-06,"( 6.0,4.0)",0.6208651399491094
0.30000000000000004,adam,1e-06,"( 6.0,5.0)",0.5725190839694656
0.30000000000000004,adam,1e-06,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-06,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,adam,1e-06,"( 7.0,3.0)",0.732824427480916
0.30000000000000004,adam,1e-06,"( 7.0,4.0)",0.6183206106870229
0.30000000000000004,adam,1e-06,"( 7.0,5.0)",0.6132315521628499
0.30000000000000004,adam,1e-06,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-06,"( 8.0,2.0)",0.5903307888040712
0.30000000000000004,adam,1e-06,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,adam,1e-06,"( 8.0,4.0)",0.6793893129770993
0.30000000000000004,adam,1e-06,"( 8.0,5.0)",0.6412213740458015
0.30000000000000004,adam,1e-06,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-06,"( 9.0,2.0)",0.6005089058524173
0.30000000000000004,adam,1e-06,"( 9.0,3.0)",0.6768447837150128
0.30000000000000004,adam,1e-06,"( 9.0,4.0)",0.43256997455470736
0.30000000000000004,adam,1e-06,"( 9.0,5.0)",0.6921119592875318
0.30000000000000004,adam,1e-06,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,adam,1e-06,"( 10.0,2.0)",0.6361323155216285
0.30000000000000004,adam,1e-06,"( 10.0,3.0)",0.5674300254452926
0.30000000000000004,adam,1e-06,"( 10.0,4.0)",0.6310432569974554
0.30000000000000004,adam,1e-06,"( 10.0,5.0)",0.6692111959287532
0.30000000000000004,adam,0.001,"( 6.0,1.0)",0.5674300254452926
0.30000000000000004,adam,0.001,"( 6.0,2.0)",0.6030534351145038
0.30000000000000004,adam,0.001,"( 6.0,3.0)",0.5954198473282443
0.30000000000000004,adam,0.001,"( 6.0,4.0)",0.6412213740458015
0.30000000000000004,adam,0.001,"( 6.0,5.0)",0.5699745547073791
0.30000000000000004,adam,0.001,"( 7.0,1.0)",0.5674300254452926
0.30000000000000004,adam,0.001,"( 7.0,2.0)",0.5674300254452926
0.30000000000000004,adam,0.001,"( 7.0,3.0)",0.7506361323155216
0.30000000000000004,adam,0.001,"( 7.0,4.0)",0.6615776081424937
0.30000000000000004,adam,0.001,"( 7.0,5.0)",0.6157760814249363
0.30000000000000004,adam,0.001,"( 8.0,1.0)",0.5674300254452926
0.30000000000000004,adam,0.001,"( 8.0,2.0)",0.6463104325699746
0.30000000000000004,adam,0.001,"( 8.0,3.0)",0.5674300254452926
0.30000000000000004,adam,0.001,"( 8.0,4.0)",0.6870229007633588
0.30000000000000004,adam,0.001,"( 8.0,5.0)",0.6590330788804071
0.30000000000000004,adam,0.001,"( 9.0,1.0)",0.5674300254452926
0.30000000000000004,adam,0.001,"( 9.0,2.0)",0.6005089058524173
0.30000000000000004,adam,0.001,"( 9.0,3.0)",0.6819338422391857
0.30000000000000004,adam,0.001,"( 9.0,4.0)",0.43256997455470736
0.30000000000000004,adam,0.001,"( 9.0,5.0)",0.6921119592875318
0.30000000000000004,adam,0.001,"( 10.0,1.0)",0.5674300254452926
0.30000000000000004,adam,0.001,"( 10.0,2.0)",0.6361323155216285
0.30000000000000004,adam,0.001,"( 10.0,3.0)",0.5674300254452926
0.30000000000000004,adam,0.001,"( 10.0,4.0)",0.6310432569974554
0.30000000000000004,adam,0.001,"( 10.0,5.0)",0.6692111959287532
0.4,lbfgs,1e-09,"( 6.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 6.0,2.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 6.0,3.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 6.0,4.0)",0.7862595419847328
0.4,lbfgs,1e-09,"( 6.0,5.0)",0.7290076335877863
0.4,lbfgs,1e-09,"( 7.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 7.0,2.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 7.0,3.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 7.0,4.0)",0.6221374045801527
0.4,lbfgs,1e-09,"( 7.0,5.0)",0.7080152671755725
0.4,lbfgs,1e-09,"( 8.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 8.0,2.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 8.0,3.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 8.0,4.0)",0.7843511450381679
0.4,lbfgs,1e-09,"( 8.0,5.0)",0.7824427480916031
0.4,lbfgs,1e-09,"( 9.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 9.0,2.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 9.0,3.0)",0.7652671755725191
0.4,lbfgs,1e-09,"( 9.0,4.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 9.0,5.0)",0.7824427480916031
0.4,lbfgs,1e-09,"( 10.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 10.0,2.0)",0.7805343511450382
0.4,lbfgs,1e-09,"( 10.0,3.0)",0.5763358778625954
0.4,lbfgs,1e-09,"( 10.0,4.0)",0.6316793893129771
0.4,lbfgs,1e-09,"( 10.0,5.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 6.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 6.0,2.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 6.0,3.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 6.0,4.0)",0.7767175572519084
0.4,lbfgs,1e-06,"( 6.0,5.0)",0.7156488549618321
0.4,lbfgs,1e-06,"( 7.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 7.0,2.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 7.0,3.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 7.0,4.0)",0.6221374045801527
0.4,lbfgs,1e-06,"( 7.0,5.0)",0.7786259541984732
0.4,lbfgs,1e-06,"( 8.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 8.0,2.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 8.0,3.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 8.0,4.0)",0.7862595419847328
0.4,lbfgs,1e-06,"( 8.0,5.0)",0.7862595419847328
0.4,lbfgs,1e-06,"( 9.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 9.0,2.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 9.0,3.0)",0.6412213740458015
0.4,lbfgs,1e-06,"( 9.0,4.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 9.0,5.0)",0.7652671755725191
0.4,lbfgs,1e-06,"( 10.0,1.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 10.0,2.0)",0.7309160305343512
0.4,lbfgs,1e-06,"( 10.0,3.0)",0.5763358778625954
0.4,lbfgs,1e-06,"( 10.0,4.0)",0.6335877862595419
0.4,lbfgs,1e-06,"( 10.0,5.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 6.0,1.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 6.0,2.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 6.0,3.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 6.0,4.0)",0.7748091603053435
0.4,lbfgs,0.001,"( 6.0,5.0)",0.7251908396946565
0.4,lbfgs,0.001,"( 7.0,1.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 7.0,2.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 7.0,3.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 7.0,4.0)",0.7404580152671756
0.4,lbfgs,0.001,"( 7.0,5.0)",0.7805343511450382
0.4,lbfgs,0.001,"( 8.0,1.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 8.0,2.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 8.0,3.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 8.0,4.0)",0.7900763358778626
0.4,lbfgs,0.001,"( 8.0,5.0)",0.7767175572519084
0.4,lbfgs,0.001,"( 9.0,1.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 9.0,2.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 9.0,3.0)",0.6851145038167938
0.4,lbfgs,0.001,"( 9.0,4.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 9.0,5.0)",0.7690839694656488
0.4,lbfgs,0.001,"( 10.0,1.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 10.0,2.0)",0.7824427480916031
0.4,lbfgs,0.001,"( 10.0,3.0)",0.5763358778625954
0.4,lbfgs,0.001,"( 10.0,4.0)",0.6354961832061069
0.4,lbfgs,0.001,"( 10.0,5.0)",0.5763358778625954
0.4,sgd,1e-09,"( 6.0,1.0)",0.5763358778625954
0.4,sgd,1e-09,"( 6.0,2.0)",0.6183206106870229
0.4,sgd,1e-09,"( 6.0,3.0)",0.5763358778625954
0.4,sgd,1e-09,"( 6.0,4.0)",0.6221374045801527
0.4,sgd,1e-09,"( 6.0,5.0)",0.5763358778625954
0.4,sgd,1e-09,"( 7.0,1.0)",0.5763358778625954
0.4,sgd,1e-09,"( 7.0,2.0)",0.5763358778625954
0.4,sgd,1e-09,"( 7.0,3.0)",0.5763358778625954
0.4,sgd,1e-09,"( 7.0,4.0)",0.5763358778625954
0.4,sgd,1e-09,"( 7.0,5.0)",0.5763358778625954
0.4,sgd,1e-09,"( 8.0,1.0)",0.5763358778625954
0.4,sgd,1e-09,"( 8.0,2.0)",0.6087786259541985
0.4,sgd,1e-09,"( 8.0,3.0)",0.5763358778625954
0.4,sgd,1e-09,"( 8.0,4.0)",0.6335877862595419
0.4,sgd,1e-09,"( 8.0,5.0)",0.6316793893129771
0.4,sgd,1e-09,"( 9.0,1.0)",0.5763358778625954
0.4,sgd,1e-09,"( 9.0,2.0)",0.5763358778625954
0.4,sgd,1e-09,"( 9.0,3.0)",0.6240458015267175
0.4,sgd,1e-09,"( 9.0,4.0)",0.5763358778625954
0.4,sgd,1e-09,"( 9.0,5.0)",0.6755725190839694
0.4,sgd,1e-09,"( 10.0,1.0)",0.5763358778625954
0.4,sgd,1e-09,"( 10.0,2.0)",0.5763358778625954
0.4,sgd,1e-09,"( 10.0,3.0)",0.6202290076335878
0.4,sgd,1e-09,"( 10.0,4.0)",0.5896946564885496
0.4,sgd,1e-09,"( 10.0,5.0)",0.6450381679389313
0.4,sgd,1e-06,"( 6.0,1.0)",0.5763358778625954
0.4,sgd,1e-06,"( 6.0,2.0)",0.6183206106870229
0.4,sgd,1e-06,"( 6.0,3.0)",0.5763358778625954
0.4,sgd,1e-06,"( 6.0,4.0)",0.6221374045801527
0.4,sgd,1e-06,"( 6.0,5.0)",0.5763358778625954
0.4,sgd,1e-06,"( 7.0,1.0)",0.5763358778625954
0.4,sgd,1e-06,"( 7.0,2.0)",0.5763358778625954
0.4,sgd,1e-06,"( 7.0,3.0)",0.5763358778625954
0.4,sgd,1e-06,"( 7.0,4.0)",0.5763358778625954
0.4,sgd,1e-06,"( 7.0,5.0)",0.5763358778625954
