Test Size,C parameter,Kernel String,Degree Int,Gamma,Decision Shape,Score
0.8,100.0,rbf,3.0,scale,ovo,0.7805343511450382
0.8,100.0,rbf,3.0,scale,ovr,0.7805343511450382
0.8,100.0,rbf,3.0,auto,ovo,0.7414122137404581
0.8,100.0,rbf,3.0,auto,ovr,0.7414122137404581
0.8,100.0,linear,1.0,scale,ovo,0.7786259541984732
0.8,100.0,linear,1.0,scale,ovr,0.7786259541984732
0.8,100.0,linear,1.0,auto,ovo,0.7786259541984732
0.8,100.0,linear,1.0,auto,ovr,0.7786259541984732
0.8,100.0,linear,2.0,scale,ovo,0.7786259541984732
0.8,100.0,linear,2.0,scale,ovr,0.7786259541984732
0.8,100.0,linear,2.0,auto,ovo,0.7786259541984732
0.8,100.0,linear,2.0,auto,ovr,0.7786259541984732
0.8,100.0,linear,3.0,scale,ovo,0.7786259541984732
0.8,100.0,linear,3.0,scale,ovr,0.7786259541984732
0.8,100.0,linear,3.0,auto,ovo,0.7786259541984732
0.8,100.0,linear,3.0,auto,ovr,0.7786259541984732
0.8,100.0,sigmoid,1.0,scale,ovo,0.4770992366412214
0.8,100.0,sigmoid,1.0,scale,ovr,0.4770992366412214
0.8,100.0,sigmoid,1.0,auto,ovo,0.6135496183206107
0.8,100.0,sigmoid,1.0,auto,ovr,0.6135496183206107
0.8,100.0,sigmoid,2.0,scale,ovo,0.4770992366412214
0.8,100.0,sigmoid,2.0,scale,ovr,0.4770992366412214
0.8,100.0,sigmoid,2.0,auto,ovo,0.6135496183206107
0.8,100.0,sigmoid,2.0,auto,ovr,0.6135496183206107
0.8,100.0,sigmoid,3.0,scale,ovo,0.4770992366412214
0.8,100.0,sigmoid,3.0,scale,ovr,0.4770992366412214
0.8,100.0,sigmoid,3.0,auto,ovo,0.6135496183206107
0.8,100.0,sigmoid,3.0,auto,ovr,0.6135496183206107
0.9,1e-09,rbf,1.0,scale,ovo,0.6157760814249363
0.9,1e-09,rbf,1.0,scale,ovr,0.6157760814249363
0.9,1e-09,rbf,1.0,auto,ovo,0.6157760814249363
0.9,1e-09,rbf,1.0,auto,ovr,0.6157760814249363
0.9,1e-09,rbf,2.0,scale,ovo,0.6157760814249363
0.9,1e-09,rbf,2.0,scale,ovr,0.6157760814249363
0.9,1e-09,rbf,2.0,auto,ovo,0.6157760814249363
0.9,1e-09,rbf,2.0,auto,ovr,0.6157760814249363
0.9,1e-09,rbf,3.0,scale,ovo,0.6157760814249363
0.9,1e-09,rbf,3.0,scale,ovr,0.6157760814249363
0.9,1e-09,rbf,3.0,auto,ovo,0.6157760814249363
0.9,1e-09,rbf,3.0,auto,ovr,0.6157760814249363
0.9,1e-09,linear,1.0,scale,ovo,0.6157760814249363
0.9,1e-09,linear,1.0,scale,ovr,0.6157760814249363
0.9,1e-09,linear,1.0,auto,ovo,0.6157760814249363
0.9,1e-09,linear,1.0,auto,ovr,0.6157760814249363
0.9,1e-09,linear,2.0,scale,ovo,0.6157760814249363
0.9,1e-09,linear,2.0,scale,ovr,0.6157760814249363
0.9,1e-09,linear,2.0,auto,ovo,0.6157760814249363
0.9,1e-09,linear,2.0,auto,ovr,0.6157760814249363
0.9,1e-09,linear,3.0,scale,ovo,0.6157760814249363
0.9,1e-09,linear,3.0,scale,ovr,0.6157760814249363
0.9,1e-09,linear,3.0,auto,ovo,0.6157760814249363
0.9,1e-09,linear,3.0,auto,ovr,0.6157760814249363
0.9,1e-09,sigmoid,1.0,scale,ovo,0.6157760814249363
0.9,1e-09,sigmoid,1.0,scale,ovr,0.6157760814249363
0.9,1e-09,sigmoid,1.0,auto,ovo,0.6157760814249363
0.9,1e-09,sigmoid,1.0,auto,ovr,0.6157760814249363
0.9,1e-09,sigmoid,2.0,scale,ovo,0.6157760814249363
0.9,1e-09,sigmoid,2.0,scale,ovr,0.6157760814249363
0.9,1e-09,sigmoid,2.0,auto,ovo,0.6157760814249363
0.9,1e-09,sigmoid,2.0,auto,ovr,0.6157760814249363
0.9,1e-09,sigmoid,3.0,scale,ovo,0.6157760814249363
0.9,1e-09,sigmoid,3.0,scale,ovr,0.6157760814249363
0.9,1e-09,sigmoid,3.0,auto,ovo,0.6157760814249363
0.9,1e-09,sigmoid,3.0,auto,ovr,0.6157760814249363
0.9,1e-06,rbf,1.0,scale,ovo,0.6157760814249363
0.9,1e-06,rbf,1.0,scale,ovr,0.6157760814249363
0.9,1e-06,rbf,1.0,auto,ovo,0.6157760814249363
0.9,1e-06,rbf,1.0,auto,ovr,0.6157760814249363
0.9,1e-06,rbf,2.0,scale,ovo,0.6157760814249363
0.9,1e-06,rbf,2.0,scale,ovr,0.6157760814249363
0.9,1e-06,rbf,2.0,auto,ovo,0.6157760814249363
0.9,1e-06,rbf,2.0,auto,ovr,0.6157760814249363
0.9,1e-06,rbf,3.0,scale,ovo,0.6157760814249363
0.9,1e-06,rbf,3.0,scale,ovr,0.6157760814249363
0.9,1e-06,rbf,3.0,auto,ovo,0.6157760814249363
0.9,1e-06,rbf,3.0,auto,ovr,0.6157760814249363
0.9,1e-06,linear,1.0,scale,ovo,0.6157760814249363
0.9,1e-06,linear,1.0,scale,ovr,0.6157760814249363
0.9,1e-06,linear,1.0,auto,ovo,0.6157760814249363
0.9,1e-06,linear,1.0,auto,ovr,0.6157760814249363
0.9,1e-06,linear,2.0,scale,ovo,0.6157760814249363
0.9,1e-06,linear,2.0,scale,ovr,0.6157760814249363
0.9,1e-06,linear,2.0,auto,ovo,0.6157760814249363
0.9,1e-06,linear,2.0,auto,ovr,0.6157760814249363
0.9,1e-06,linear,3.0,scale,ovo,0.6157760814249363
0.9,1e-06,linear,3.0,scale,ovr,0.6157760814249363
0.9,1e-06,linear,3.0,auto,ovo,0.6157760814249363
0.9,1e-06,linear,3.0,auto,ovr,0.6157760814249363
0.9,1e-06,sigmoid,1.0,scale,ovo,0.6157760814249363
0.9,1e-06,sigmoid,1.0,scale,ovr,0.6157760814249363
0.9,1e-06,sigmoid,1.0,auto,ovo,0.6157760814249363
0.9,1e-06,sigmoid,1.0,auto,ovr,0.6157760814249363
0.9,1e-06,sigmoid,2.0,scale,ovo,0.6157760814249363
0.9,1e-06,sigmoid,2.0,scale,ovr,0.6157760814249363
0.9,1e-06,sigmoid,2.0,auto,ovo,0.6157760814249363
0.9,1e-06,sigmoid,2.0,auto,ovr,0.6157760814249363
0.9,1e-06,sigmoid,3.0,scale,ovo,0.6157760814249363
0.9,1e-06,sigmoid,3.0,scale,ovr,0.6157760814249363
0.9,1e-06,sigmoid,3.0,auto,ovo,0.6157760814249363
0.9,1e-06,sigmoid,3.0,auto,ovr,0.6157760814249363
0.9,0.001,rbf,1.0,scale,ovo,0.6157760814249363
0.9,0.001,rbf,1.0,scale,ovr,0.6157760814249363
0.9,0.001,rbf,1.0,auto,ovo,0.6157760814249363
0.9,0.001,rbf,1.0,auto,ovr,0.6157760814249363
0.9,0.001,rbf,2.0,scale,ovo,0.6157760814249363
0.9,0.001,rbf,2.0,scale,ovr,0.6157760814249363
0.9,0.001,rbf,2.0,auto,ovo,0.6157760814249363
0.9,0.001,rbf,2.0,auto,ovr,0.6157760814249363
0.9,0.001,rbf,3.0,scale,ovo,0.6157760814249363
0.9,0.001,rbf,3.0,scale,ovr,0.6157760814249363
0.9,0.001,rbf,3.0,auto,ovo,0.6157760814249363
0.9,0.001,rbf,3.0,auto,ovr,0.6157760814249363
0.9,0.001,linear,1.0,scale,ovo,0.6157760814249363
0.9,0.001,linear,1.0,scale,ovr,0.6157760814249363
0.9,0.001,linear,1.0,auto,ovo,0.6157760814249363
0.9,0.001,linear,1.0,auto,ovr,0.6157760814249363
0.9,0.001,linear,2.0,scale,ovo,0.6157760814249363
0.9,0.001,linear,2.0,scale,ovr,0.6157760814249363
0.9,0.001,linear,2.0,auto,ovo,0.6157760814249363
0.9,0.001,linear,2.0,auto,ovr,0.6157760814249363
0.9,0.001,linear,3.0,scale,ovo,0.6157760814249363
0.9,0.001,linear,3.0,scale,ovr,0.6157760814249363
0.9,0.001,linear,3.0,auto,ovo,0.6157760814249363
0.9,0.001,linear,3.0,auto,ovr,0.6157760814249363
0.9,0.001,sigmoid,1.0,scale,ovo,0.6157760814249363
0.9,0.001,sigmoid,1.0,scale,ovr,0.6157760814249363
0.9,0.001,sigmoid,1.0,auto,ovo,0.6157760814249363
0.9,0.001,sigmoid,1.0,auto,ovr,0.6157760814249363
0.9,0.001,sigmoid,2.0,scale,ovo,0.6157760814249363
0.9,0.001,sigmoid,2.0,scale,ovr,0.6157760814249363
0.9,0.001,sigmoid,2.0,auto,ovo,0.6157760814249363
0.9,0.001,sigmoid,2.0,auto,ovr,0.6157760814249363
0.9,0.001,sigmoid,3.0,scale,ovo,0.6157760814249363
0.9,0.001,sigmoid,3.0,scale,ovr,0.6157760814249363
0.9,0.001,sigmoid,3.0,auto,ovo,0.6157760814249363
0.9,0.001,sigmoid,3.0,auto,ovr,0.6157760814249363
0.9,1.0,rbf,1.0,scale,ovo,0.6157760814249363
0.9,1.0,rbf,1.0,scale,ovr,0.6157760814249363
0.9,1.0,rbf,1.0,auto,ovo,0.6700593723494487
0.9,1.0,rbf,1.0,auto,ovr,0.6700593723494487
0.9,1.0,rbf,2.0,scale,ovo,0.6157760814249363
0.9,1.0,rbf,2.0,scale,ovr,0.6157760814249363
0.9,1.0,rbf,2.0,auto,ovo,0.6700593723494487
0.9,1.0,rbf,2.0,auto,ovr,0.6700593723494487
0.9,1.0,rbf,3.0,scale,ovo,0.6157760814249363
0.9,1.0,rbf,3.0,scale,ovr,0.6157760814249363
0.9,1.0,rbf,3.0,auto,ovo,0.6700593723494487
0.9,1.0,rbf,3.0,auto,ovr,0.6700593723494487
0.9,1.0,linear,1.0,scale,ovo,0.7786259541984732
0.9,1.0,linear,1.0,scale,ovr,0.7786259541984732
0.9,1.0,linear,1.0,auto,ovo,0.7786259541984732
0.9,1.0,linear,1.0,auto,ovr,0.7786259541984732
0.9,1.0,linear,2.0,scale,ovo,0.7786259541984732
0.9,1.0,linear,2.0,scale,ovr,0.7786259541984732
0.9,1.0,linear,2.0,auto,ovo,0.7786259541984732
0.9,1.0,linear,2.0,auto,ovr,0.7786259541984732
0.9,1.0,linear,3.0,scale,ovo,0.7786259541984732
0.9,1.0,linear,3.0,scale,ovr,0.7786259541984732
0.9,1.0,linear,3.0,auto,ovo,0.7786259541984732
0.9,1.0,linear,3.0,auto,ovr,0.7786259541984732
0.9,1.0,sigmoid,1.0,scale,ovo,0.4681933842239186
0.9,1.0,sigmoid,1.0,scale,ovr,0.4681933842239186
0.9,1.0,sigmoid,1.0,auto,ovo,0.6157760814249363
0.9,1.0,sigmoid,1.0,auto,ovr,0.6157760814249363
0.9,1.0,sigmoid,2.0,scale,ovo,0.4681933842239186
0.9,1.0,sigmoid,2.0,scale,ovr,0.4681933842239186
0.9,1.0,sigmoid,2.0,auto,ovo,0.6157760814249363
0.9,1.0,sigmoid,2.0,auto,ovr,0.6157760814249363
0.9,1.0,sigmoid,3.0,scale,ovo,0.4681933842239186
0.9,1.0,sigmoid,3.0,scale,ovr,0.4681933842239186
0.9,1.0,sigmoid,3.0,auto,ovo,0.6157760814249363
0.9,1.0,sigmoid,3.0,auto,ovr,0.6157760814249363
0.9,10.0,rbf,1.0,scale,ovo,0.6310432569974554
0.9,10.0,rbf,1.0,scale,ovr,0.6310432569974554
0.9,10.0,rbf,1.0,auto,ovo,0.6810856658184903
0.9,10.0,rbf,1.0,auto,ovr,0.6810856658184903
0.9,10.0,rbf,2.0,scale,ovo,0.6310432569974554
0.9,10.0,rbf,2.0,scale,ovr,0.6310432569974554
0.9,10.0,rbf,2.0,auto,ovo,0.6810856658184903
0.9,10.0,rbf,2.0,auto,ovr,0.6810856658184903
0.9,10.0,rbf,3.0,scale,ovo,0.6310432569974554
0.9,10.0,rbf,3.0,scale,ovr,0.6310432569974554
0.9,10.0,rbf,3.0,auto,ovo,0.6810856658184903
0.9,10.0,rbf,3.0,auto,ovr,0.6810856658184903
0.9,10.0,linear,1.0,scale,ovo,0.7786259541984732
0.9,10.0,linear,1.0,scale,ovr,0.7786259541984732
0.9,10.0,linear,1.0,auto,ovo,0.7786259541984732
0.9,10.0,linear,1.0,auto,ovr,0.7786259541984732
0.9,10.0,linear,2.0,scale,ovo,0.7786259541984732
0.9,10.0,linear,2.0,scale,ovr,0.7786259541984732
0.9,10.0,linear,2.0,auto,ovo,0.7786259541984732
0.9,10.0,linear,2.0,auto,ovr,0.7786259541984732
0.9,10.0,linear,3.0,scale,ovo,0.7786259541984732
0.9,10.0,linear,3.0,scale,ovr,0.7786259541984732
0.9,10.0,linear,3.0,auto,ovo,0.7786259541984732
0.9,10.0,linear,3.0,auto,ovr,0.7786259541984732
0.9,10.0,sigmoid,1.0,scale,ovo,0.4707379134860051
0.9,10.0,sigmoid,1.0,scale,ovr,0.4707379134860051
0.9,10.0,sigmoid,1.0,auto,ovo,0.6157760814249363
0.9,10.0,sigmoid,1.0,auto,ovr,0.6157760814249363
0.9,10.0,sigmoid,2.0,scale,ovo,0.4707379134860051
0.9,10.0,sigmoid,2.0,scale,ovr,0.4707379134860051
0.9,10.0,sigmoid,2.0,auto,ovo,0.6157760814249363
0.9,10.0,sigmoid,2.0,auto,ovr,0.6157760814249363
0.9,10.0,sigmoid,3.0,scale,ovo,0.4707379134860051
0.9,10.0,sigmoid,3.0,scale,ovr,0.4707379134860051
0.9,10.0,sigmoid,3.0,auto,ovo,0.6157760814249363
0.9,10.0,sigmoid,3.0,auto,ovr,0.6157760814249363
0.9,100.0,rbf,1.0,scale,ovo,0.7650551314673452
0.9,100.0,rbf,1.0,scale,ovr,0.7650551314673452
0.9,100.0,rbf,1.0,auto,ovo,0.6810856658184903
0.9,100.0,rbf,1.0,auto,ovr,0.6810856658184903
0.9,100.0,rbf,2.0,scale,ovo,0.7650551314673452
0.9,100.0,rbf,2.0,scale,ovr,0.7650551314673452
0.9,100.0,rbf,2.0,auto,ovo,0.6810856658184903
0.9,100.0,rbf,2.0,auto,ovr,0.6810856658184903
0.9,100.0,rbf,3.0,scale,ovo,0.7650551314673452
0.9,100.0,rbf,3.0,scale,ovr,0.7650551314673452
0.9,100.0,rbf,3.0,auto,ovo,0.6810856658184903
0.9,100.0,rbf,3.0,auto,ovr,0.6810856658184903
0.9,100.0,linear,1.0,scale,ovo,0.7786259541984732
0.9,100.0,linear,1.0,scale,ovr,0.7786259541984732
0.9,100.0,linear,1.0,auto,ovo,0.7786259541984732
0.9,100.0,linear,1.0,auto,ovr,0.7786259541984732
0.9,100.0,linear,2.0,scale,ovo,0.7786259541984732
0.9,100.0,linear,2.0,scale,ovr,0.7786259541984732
0.9,100.0,linear,2.0,auto,ovo,0.7786259541984732
0.9,100.0,linear,2.0,auto,ovr,0.7786259541984732
0.9,100.0,linear,3.0,scale,ovo,0.7786259541984732
0.9,100.0,linear,3.0,scale,ovr,0.7786259541984732
0.9,100.0,linear,3.0,auto,ovo,0.7786259541984732
0.9,100.0,linear,3.0,auto,ovr,0.7786259541984732
0.9,100.0,sigmoid,1.0,scale,ovo,0.4707379134860051
0.9,100.0,sigmoid,1.0,scale,ovr,0.4707379134860051
0.9,100.0,sigmoid,1.0,auto,ovo,0.6157760814249363
0.9,100.0,sigmoid,1.0,auto,ovr,0.6157760814249363
0.9,100.0,sigmoid,2.0,scale,ovo,0.4707379134860051
0.9,100.0,sigmoid,2.0,scale,ovr,0.4707379134860051
0.9,100.0,sigmoid,2.0,auto,ovo,0.6157760814249363
0.9,100.0,sigmoid,2.0,auto,ovr,0.6157760814249363
0.9,100.0,sigmoid,3.0,scale,ovo,0.4707379134860051
0.9,100.0,sigmoid,3.0,scale,ovr,0.4707379134860051
0.9,100.0,sigmoid,3.0,auto,ovo,0.6157760814249363
0.9,100.0,sigmoid,3.0,auto,ovr,0.6157760814249363
